;;;;;;;;;;;;;;;;;;;;;;
id;APPROVAL;AUDIT RESULT;SCORE P/N;CERTYFICATE;COLLABORATION;KLIENT;DELIVERY SCHEDULES;ID_SAP;NUMBER OF INTERFERENCE;LOCATION;PPM PERFORMANCE ;ZAKLAD;PSCR;NAME OF THE PART;PART NUMBER;;;;SUPPLIER;PART CLASIFICATION;;
948;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX RS 041;898050812;;;;SOLE ODERZO;B;;
949;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX RS V5Z;898050912;;;;SOLE ODERZO;B;;
950;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX RS V5Z;898051012;;;;SOLE ODERZO;B;;
951;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX RS Y2Y;898051112;;;;SOLE ODERZO;B;;
952;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX RS Y2Y;898051212;;;;SOLE ODERZO;B;;
953;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX RS X5H;898051312;;;;SOLE ODERZO;B;;
954;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX RS X5H;898051412;;;;SOLE ODERZO;B;;
955;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX RS Z7S;898051512;;;;SOLE ODERZO;B;;
956;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX RS Z7S;898051612;;;;SOLE ODERZO;B;;
957;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX RS PRIMER;898051713;;;;SOLE ODERZO;B;;
958;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX RS PRIMER;898051813;;;;SOLE ODERZO;B;;
959;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX RS Y3S;898052112;;;;SOLE ODERZO;B;;
960;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX RS Y3S;898052212;;;;SOLE ODERZO;B;;
961;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX RS L1X;898052312;;;;SOLE ODERZO;B;;
962;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX RS L1X;898052412;;;;SOLE ODERZO;B;;
963;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX RS M8Y;898052502;;;;SOLE ODERZO;B;;
964;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX RS M8Y;898052602;;;;SOLE ODERZO;B;;
965;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO SX RS C9X;898055112;;;;SOLE ODERZO;B;;
966;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO DX RS C9X;898055212;;;;SOLE ODERZO;B;;
967;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO SX RS Z7G;898055312;;;;SOLE ODERZO;B;;
968;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO DX RS Z7G;898055412;;;;SOLE ODERZO;B;;
969;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO SX RS S9R;898055512;;;;SOLE ODERZO;B;;
970;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO DX RS S9R;898055612;;;;SOLE ODERZO;B;;
971;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO SX RS 041;898055712;;;;SOLE ODERZO;B;;
972;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO DX RS 041;898055812;;;;SOLE ODERZO;B;;
973;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO SX RS V5Z;898055912;;;;SOLE ODERZO;B;;
974;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO DX RS V5Z;898056012;;;;SOLE ODERZO;B;;
975;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO SX RS Y2Y;898056112;;;;SOLE ODERZO;B;;
976;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO DX RS Y2Y;898056212;;;;SOLE ODERZO;B;;
977;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO SX RS X5H;898056312;;;;SOLE ODERZO;B;;
978;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO DX RS X5H;898056412;;;;SOLE ODERZO;B;;
979;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO SX RS Z7S;898056512;;;;SOLE ODERZO;B;;
980;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO DX RS Z7S;898056612;;;;SOLE ODERZO;B;;
981;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO SX RS PRIMER;898056713;;;;SOLE ODERZO;B;;
982;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO DX RS PRIMER;898056813;;;;SOLE ODERZO;B;;
983;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO SX RS Y3S;898057112;;;;SOLE ODERZO;B;;
984;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO DX RS Y3S;898057212;;;;SOLE ODERZO;B;;
985;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO SX RS L1X;898057312;;;;SOLE ODERZO;B;;
986;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO DX RS L1X;898057412;;;;SOLE ODERZO;B;;
987;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO SX RS M8Y;898057502;;;;SOLE ODERZO;B;;
988;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEGO DX RS M8Y;898057602;;;;SOLE ODERZO;B;;
989;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO SX RS C9X;898220111;;;;SOLE ODERZO;B;;
990;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO DX RS C9X;898220211;;;;SOLE ODERZO;B;;
991;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO SX RS Z7G;898220311;;;;SOLE ODERZO;B;;
992;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO DX RS Z7G;898220411;;;;SOLE ODERZO;B;;
993;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO SX RS S9R;898220511;;;;SOLE ODERZO;B;;
994;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO DX RS S9R;898220611;;;;SOLE ODERZO;B;;
995;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO SX RS 041;898220711;;;;SOLE ODERZO;B;;
996;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO DX RS 041;898220811;;;;SOLE ODERZO;B;;
997;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO SX RS V5Z;898220911;;;;SOLE ODERZO;B;;
998;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO DX RS V5Z;898221011;;;;SOLE ODERZO;B;;
999;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO SX RS Y2Y;898221111;;;;SOLE ODERZO;B;;
1000;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO DX RS Y2Y;898221211;;;;SOLE ODERZO;B;;
1001;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO SX RS X5H;898221311;;;;SOLE ODERZO;B;;
1002;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO DX RS X5H;898221411;;;;SOLE ODERZO;B;;
1003;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO SX RS Z7S;898221511;;;;SOLE ODERZO;B;;
1004;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO DX RS Z7S;898221611;;;;SOLE ODERZO;B;;
1005;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO SX RS X7L;898221711;;;;SOLE ODERZO;B;;
1006;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO DX RS X7L;898221811;;;;SOLE ODERZO;B;;
1007;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO SX RS PRIMER;898221912;;;;SOLE ODERZO;B;;
1008;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO DX RS PRIMER;898222012;;;;SOLE ODERZO;B;;
1009;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO SX RS Y3S;898222101;;;;SOLE ODERZO;B;;
1010;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO DX RS Y3S;898222201;;;;SOLE ODERZO;B;;
1011;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO SX RS L1X;898222301;;;;SOLE ODERZO;B;;
1012;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO DX RS L1X;898222401;;;;SOLE ODERZO;B;;
1013;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO SX RS M8Y;898222501;;;;SOLE ODERZO;B;;
1014;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 PANEL NADKOLA PRZEDNIEGO DX RS M8Y;898222601;;;;SOLE ODERZO;B;;
1015;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 LISTWA PRZEDNIA SX PLATINUM S-LINE;899883123;;;;SOLE ODERZO;B;;
1016;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 LISTWA PRZEDNIA DX PLATINUM S-LINE;899883223;;;;SOLE ODERZO;B;;
1017;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 LISTWA TYLNA SX PLATINUM S-LINE;899883323;;;;SOLE ODERZO;B;;
1018;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 LISTWA TYLNA DX PLATINUM S-LINE;899883423;;;;SOLE ODERZO;B;;
1019;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 LISTWA PRZEDNIA SX SELENITS S-LINE;899883903;;;;SOLE ODERZO;B;;
1020;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 LISTWA PRZEDNIA DX SELENITS S-LINE;899884003;;;;SOLE ODERZO;B;;
1021;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 LISTWA TYLNA SX SELENITS S-LINE;899884103;;;;SOLE ODERZO;B;;
1022;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 LISTWA TYLNA DX SELENITS S-LINE;899884203;;;;SOLE ODERZO;B;;
1023;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 LISTWA PRZEDNIA DX Y9B BRIL S-LINE;899885023;;;;SOLE ODERZO;B;;
1024;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 LISTWA PRZEDNIA SX Y9B BRIL S-LINE;899885123;;;;SOLE ODERZO;B;;
1025;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 LISTWA TYLNA SX Y9B BRIL S-LINE;899885323;;;;SOLE ODERZO;B;;
1026;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 LISTWA TYLNA DX Y9B BRIL S-LINE;899885423;;;;SOLE ODERZO;B;;
1027;100;N/A;98;100;100;STELLANTIS;100;5107140;100;80;100;PSCPS;N/A;846 ZAST. ZAMKA SCHOWKA GSX/GDX;51750280;;;;SOUTHCO;C;;
1028;100;N/A;98;100;100;STELLANTIS;100;5107140;100;80;100;PSCPS;N/A;846 KLAMKA KLAPY SCHOWKA KPL.;735496020;;;;SOUTHCO;C;;
1029;100;N/A;86;100;100;STELLANTIS;0;5108801;100;100;100;PSAPT;N/A;SWORZEN METALOWY;2585160009;;;;STALMAX;C;;
1030;100;N/A;98;100;100;STELLANTIS;100;5108968;100;80;100;PSCPS;N/A;312MCA FILC 1x20x250;LC396145;;;;STOKVIS TAPES POLSKA;B;;
1031;100;N/A;98;100;100;STELLANTIS;100;5108549;100;80;100;PSAPT;N/A;169 SWORZE# POPIELNICZKI;1/03230/10;;;;STRONGHOLD;C;;
1032;100;N/A;98;100;100;STELLANTIS;100;5108549;100;80;100;PSCPS;N/A;SRUBA 4X16 (1/57833/01 TAB.10654/02);LC326001;;;;STRONGHOLD;C;;
1033;100;N/A;96;80;100;STELLANTIS;100;5108968;100;80;100;PSAPT;N/A;3124 WKLADKA WYGLUSZ. GLOSNIKA;52104416;;;;SUMIKA;C;;
1034;100;N/A;96;80;100;STELLANTIS;100;5108968;100;80;100;PSAPT;N/A;THERMOFIL PP 50% FV HP F911X99-v1 BLACK;2580000443;;;;SUMIKA;C;;
1035;100;N/A;96;80;100;STELLANTIS;100;5108968;100;80;100;PSAPT;N/A;THERMOFIL PP 30% FV HP F611X99 BLACK;2580000460;;;;SUMIKA;C;;
1036;100;N/A;100;100;100;STELLANTIS;100;5104388;100;100;100;PSAPT;N/A;312 PIANKA ANTYWIBRACYJNA DX - POSZYCIE BOKU;LC394580;;;;Technical Sealing;C;;
1037;100;N/A;100;100;100;STELLANTIS;100;5104388;100;100;100;PSAPT;N/A;312 pianka antywibracyjna SX-posz. boku;LC394581;;;;Technical Sealing;B;;
1038;100;N/A;12;100;-100;STELLANTIS;-100;5100995;-100;80;100;PSAPT;N/A;955 O-RING WLEWU PALIWA BZ;LC392935;;;;TECNICA GASKET;C;;
1039;100;N/A;98;100;100;STELLANTIS;100;5100995;100;80;100;PSAPT;N/A;846 GUARNIZIONE GAC BZ;51807863;;;;TECNICA GASKET;C;;
1040;100;N/A;84;100;100;STELLANTIS;100;5100995;0;80;100;PSAPT;N/A;USZCZELKA O-RING TGB/A-70 BLU-T.55280/04;LC387804;;;;TECNICA GASKET;C;;
1041;100;N/A;98;100;100;STELLANTIS;100;5100995;100;80;100;PSAPT;N/A;ORING D.16,2 TGB/AC60 X RAC.SF;55702924;;;;TECNICA GASKET;C;;
1042;100;N/A;98;100;100;STELLANTIS;100;5100995;100;80;100;PSAPT;N/A;ORING D.16,2 TGB/A70 X RAC.SF;55702925;;;;TECNICA GASKET;C;;
1043;100;N/A;98;100;100;STELLANTIS;100;5100995;100;80;100;PSAPT;N/A;831 USZCZELKA;LC800593;;;;TECNICA GASKET;C;;
1044;100;N/A;98;100;100;STELLANTIS;100;5105831;100;80;100;PSAPT;N/A;TULEJKA DYSTANSOWA 7X9X3,5;LC216904;;;;TECNOMECCANICA;C;;
1045;100;N/A;98;100;100;STELLANTIS;100;5105831;100;80;100;PSAPT;N/A;169 TULEJKA METALOWA;LC291900;;;;TECNOMECCANICA;C;;
1046;100;N/A;98;100;100;STELLANTIS;100;5100964;100;80;100;PSAPT;N/A;846 WKLADKA METALOWA;LC393197;;;;TECNOMOLLE;B;;
1047;100;N/A;98;100;100;STELLANTIS;100;5100964;100;80;100;PSAPT;N/A;169 WKLADKA METALOWA;LC340530;;;;TECNOMOLLE;B;;
1048;100;N/A;98;100;100;STELLANTIS;100;5100964;100;80;100;PSAPT;N/A;169 TULEJKA METALOWA;LC197602;;;;TECNOMOLLE;B;;
1049;100;N/A;98;100;100;STELLANTIS;100;5100964;100;80;100;PSAPT;N/A;MOLLA FRIZIONAM.POMEL.-T.52554;735386322;;;;TECNOMOLLE;B;;
1050;100;N/A;98;100;100;STELLANTIS;100;5100964;100;80;100;PSAPT;N/A;244 SPREZYNKA;LC362490;;;;TECNOMOLLE;B;;
1051;100;N/A;98;100;100;STELLANTIS;100;5106007;100;80;100;PSAPT;N/A;OKLADZINA ANTYWIBRACYJNA - 30x30x9mm;51940250;;;;TEKSPAN;B;;
1052;100;N/A;98;100;100;STELLANTIS;100;5106007;100;80;100;PSAPT;N/A;169 OKLADZINA ANYWIBRACYJNA 55X30X9 MM.;LC393550;;;;TEKSPAN;B;;
1053;100;N/A;98;100;100;STELLANTIS;100;5104326;100;80;100;PSAPT;100;TASMA TESA 4541;LC371302;;;;TESA;B;;
1054;100;N/A;98;100;100;VW;100;5104326;100;80;100;PSCPS;N/A;TESA 4174 NASTRO PVC finel. H19mm ROT66m;885790600;;;;TESA;A;;
1055;100;N/A;98;100;100;STELLANTIS;100;5109265;100;80;100;PSAPT;N/A;169 SPREZYNKA POPIELNICZKI;LC376404;;;;TORINO SPRING;C;;
1056;100;N/A;98;100;100;STELLANTIS;100;5109265;100;80;100;PSCPS;N/A;312 MCA TULEJKA OKRAGLA (NCAP);LC396079;;;;TORINO SPRING;C;;
1057;100;N/A;98;100;100;STELLANTIS;100;5109265;100;80;100;PSAPT;N/A;312 MCA TULEJKA OWALNA ;LC396084;;;;TORINO SPRING;C;;
1058;100;N/A;98;100;100;STELLANTIS;100;5109265;100;80;100;PSAPT;N/A;MOLLA FRIZIONE BOWDEN 846 GSX;2588460066;;;;TORINO SPRING;C;;
1059;100;N/A;98;100;100;STELLANTIS;100;5109265;100;80;100;PSAPT;N/A;MOLLA 18N GSX;2588460025;;;;TORINO SPRING;C;;
1060;100;N/A;98;100;100;STELLANTIS;100;5109265;100;80;100;PSCPS;N/A;312MCA BOCCOLA SPACCATA 8x9,6x3 (NCAP);LC396079;;;;TORINO SPRING;C;;
1061;100;N/A;84;0;100;STELLANTIS;100;5100969;100;80;100;PSAPT;N/A;TUSZ BIANCO STX-NT00;LCDO011;;;;TOSH;C;;
1062;100;N/A;84;0;100;STELLANTIS;100;5100969;100;80;100;PSAPT;N/A;SOLVENTE TOSH D2;LCDO009;;;;TOSH;C;;
1063;100;N/A;84;0;100;STELLANTIS;100;5100969;100;80;100;PSAPT;N/A;Catalizzatore C1  (conf. 0,5 kg);LCDOC1;;;;TOSH;C;;
1064;100;N/A;98;100;100;STELLANTIS;100;5100327;100;80;100;PSAPT;N/A;PVC 70F KOL.808;NLS0050101;;;;TPV;C;;
1065;100;N/A;100;100;100;STELLANTIS;100;5104388;100;100;100;PSCPS;N/A;312 WKLADKA ANTYWIBR. 50X20X30;LC392639;;;;TSS POLAND;C;;
1066;100;N/A;100;100;100;STELLANTIS;100;5104388;100;100;100;PSAPT;N/A;312 pianka antywibracyjna DX-posz. boku;LC394580;;;;TSS POLAND;C;;
1067;100;N/A;100;100;100;STELLANTIS;100;5104388;100;100;100;PSAPT;N/A;312 pianka antywibracyjna SX-posz. boku;LC394581;;;;TSS POLAND;C;;
1068;100;N/A;100;100;100;STELLANTIS;100;5108122;100;100;100;PSAPT;N/A;PODKLADKA POD USZCZELKE;LC800427;;;;TUS24 SP. Z O.O.;C;;
1069;100;N/A;100;100;100;STELLANTIS;100;5108122;100;100;100;PSAPT;N/A;312 PLYTKA POD SWORZEN;1/42281/76;;;;TUS24 SP. Z O.O.;C;;
1070;100;100;98;100;100;STELLANTIS;100;5100002;100;80;100;PSCPS;N/A;846 CZUJNIK PARKOWANIA LAK.;735537081;;;;VALEO SCHALTER;C;;
1071;100;N/A;98;100;100;STELLANTIS;100;5100644;100;80;100;PSAPT;N/A;846 MOLLETTA 1 POSIZ.D.18 + 3 POSIZ.D.8;51836561;;;;VEGGOPLAST;B;;
1072;100;N/A;98;100;100;STELLANTIS;100;5100644;100;80;100;PSAPT;N/A;846 MOLLETTA RITEGNO 3 POSIZ.DIAM.8;51839684;;;;VEGGOPLAST;B;;
1073;100;N/A;98;100;100;STELLANTIS;100;5100644;100;80;100;PSAPT;N/A;846 RACCORDO SFIATO 90° SU BOCCHETTA;LS393208;;;;VEGGOPLAST;B;;
1074;100;N/A;98;100;100;STELLANTIS;100;5100644;100;80;100;PSAPT;N/A;846 RACCORDO SFIATO SERBATOIO;LS393055;;;;VEGGOPLAST;B;;
1075;100;N/A;98;100;100;STELLANTIS;100;5100644;100;80;100;PSAPT;N/A;ANNULLATO - MOLLETTA 3 POSIZIONI;7784322;;;;VEGGOPLAST;B;;
1076;100;N/A;98;100;100;STELLANTIS;100;5100644;100;80;100;PSAPT;N/A;RIVETTO PLASTICO 6,5 X 7,5 NERO;LC372952;;;;VEGGOPLAST;B;;
1077;100;N/A;98;100;100;STELLANTIS;100;5100644;100;80;100;PSAPT;N/A;312 RIVETTO TRATTENIM.TUB/RIT;LS392987;;;;VEGGOPLAST;B;;
1078;100;N/A;98;100;100;STELLANTIS;100;5100644;100;80;100;PSAPT;N/A;520 GOMMINO POSACENERE;LC376405;;;;VEGGOPLAST;B;;
1079;100;N/A;98;100;100;STELLANTIS;100;5104488;100;80;100;PSAPT;N/A;169 MANICOTTO IN BISTRATO;LC372303;;;;VERITAS AG;C;;
1080;100;N/A;98;100;100;STELLANTIS;100;5100656;100;80;100;PSCPS;N/A;Lakier ACRITOP SAT.FE/MI LE224;LCFB224;;;;VERPLAST;B;;
1081;100;N/A;98;100;100;STELLANTIS;100;5100656;100;80;100;PSCPS;N/A;LAKIER ACRIMET LS689 KOL.656/B;LCFB689;;;;VERPLAST;B;;
1082;100;N/A;98;100;100;STELLANTIS;100;5100656;100;80;100;PSCPS;N/A;312 LAKIER KOL. NIEBIESKI RIVA FM861/1B;LCFB861/1B;;;;VERPLAST;B;;
1083;100;N/A;98;100;100;STELLANTIS;100;5100656;100;80;100;PSCPS;N/A;312 CLEARCOAT SATINATO LF392/1;LCFBLF392/1;;;;VERPLAST;B;;
1084;100;N/A;98;100;100;STELLANTIS;100;5100656;100;80;100;PSCPS;N/A;312 ACRI RED GARNET BORD.LX178;LCFBLX178;;;;VERPLAST;B;;
1085;100;N/A;98;100;100;STELLANTIS;100;5100656;100;80;100;PSCPS;N/A;312 ACRI BEIGE PEBBLE LX179;LCFBLX179;;;;VERPLAST;B;;
1086;100;N/A;98;100;100;STELLANTIS;100;5100656;100;80;100;PSCPS;N/A;312 ACRI BASE BLACK LX207/2;LCFBLX207/2;;;;VERPLAST;B;;
1087;100;N/A;98;100;100;STELLANTIS;100;5100656;100;80;100;PSCPS;N/A;ACRIMET METAL G.LX382;LCFBLX382;;;;VERPLAST;B;;
1088;100;N/A;98;100;100;STELLANTIS;100;5100656;100;80;100;PSCPS;N/A;KATALIZATOR  1050/1/2;LCKA1050/1/2;;;;VERPLAST;B;;
1089;100;N/A;98;100;100;STELLANTIS;100;5100656;100;80;100;PSCPS;N/A;KATALIZATOR INDUR.2170/M;LCKA2170;;;;VERPLAST;B;;
1090;100;N/A;98;100;100;STELLANTIS;100;5100656;100;80;100;PSCPS;N/A;KATALIZATOR DO PODKLADU 2K;LCKA493181;;;;VERPLAST;B;;
1091;100;N/A;98;100;100;STELLANTIS;100;5100656;100;80;100;PSCPS;N/A;KATALIZATOR DO PODKLADU 2K;LCKA493278;;;;VERPLAST;B;;
1092;100;N/A;98;100;100;STELLANTIS;100;5100656;100;80;100;PSCPS;N/A;312 INDURENTE LA256/I;LCKALA256/I;;;;VERPLAST;B;;
1093;100;N/A;98;100;100;STELLANTIS;100;5100656;100;80;100;PSCPS;N/A;PODKLAD 2K GRIGIO SCURO;LCPD28207;;;;VERPLAST;B;;
1094;100;N/A;98;100;100;STELLANTIS;100;5100656;100;80;100;PSCPS;N/A;RozcieNczalnik 01.107( WLOTY);LCRO01107;;;;VERPLAST;A;;
1095;100;N/A;98;100;100;STELLANTIS;100;5100656;100;80;100;PSCPS;N/A;RozcieNczalnik DILUENTE 4321/D;LCRO4321;;;;VERPLAST;A;;
1096;100;N/A;98;100;100;STELLANTIS;100;5100656;100;80;100;PSCPS;N/A;312  DILUENTE LX206;LCROLX206;;;;VERPLAST;A;;
1097;100;N/A;98;100;100;STELLANTIS;100;5108167;100;80;100;PSAPT;N/A;SRUBA MOCUJACA M6x32;LC396167;;;;VGV SRL;C;;
1098;100;N/A;98;100;100;STELLANTIS;100;5108167;100;80;100;PSAPT;N/A;SRUBA MOCUJACA M8x42;LC396166;;;;VGV SRL;C;;
1099;100;N/A;98;100;100;VW;100;15000113;100;80;100;PSCPS;100;114558 GLETSCHERWEISS S9R R2180;158012140;;;;WOERWAG;A;;
1100;100;N/A;98;100;100;VW;100;15000113;100;80;100;PSCPS;100;TRANSPARENT;158011097  ;;;;WOERWAG;A;;
1101;100;N/A;98;100;100;VW;100;15000113;100;80;100;PSCPS;100;UTWARDZACZ X TRANSPARENT;158030007;;;;WOERWAG;A;;
1102;100;N/A;98;100;100;VW;100;15000113;100;80;100;PSCPS;100;ROZCIENCZALNIK X TRANSPARENT;158120009;;;;WOERWAG;A;;
1103;100;N/A;98;100;100;VW;100;15000113;100;80;100;PSCPS;100;ROZCIENCZALNIK X BASE S9R + C9A;158020079;;;;WOERWAG;A;;
1104;100;N/A;100;100;100;STELLANTIS;100;5108111;100;100;100;PSAPT;N/A;169 SPREZYNA;LC367916;;;; ZAKLAD SPREZYN;B;;
